Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Brand store page views,Add to cart,5-second views (video ad),Complete views (video ad),Viewable impressions
"Dec 09, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Dec 19, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,13016,58,145.11,3138.3,13,14,9,2279.5,10,129,24,16,0,0,3905
"Dec 12, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Dec 15, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2702,22,115.58,899.8,3,4,2,719.85,3,41,7,9,317,64,448
"Dec 23, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,332,1,0.45,0.0,0,0,0,0.0,0,1,2,0,48,10,67
"Dec 11, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,499,2,8.22,2883.83,11,16,8,1259.53,12,96,10,19,0,0,310
"Dec 21, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,170,1,1.01,0.0,0,0,0,0.0,0,0,1,0,14,5,28
"Dec 29, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,547,3,9.26,0.0,0,0,0,0.0,0,5,1,1,58,14,93
"Dec 10, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,412,0,0.0,0.0,0,0,0,0.0,0,5,0,0,49,11,67
"Dec 17, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2874,16,115.88,1010.65,4,7,1,113.95,1,37,2,6,368,62,547
"Dec 24, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,47,0,0.0,0.0,0,0,0,0.0,0,0,0,0,8,3,9
"Dec 06, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,100909,254,801.59,3812.63,25,29,22,3145.93,23,523,368,50,0,0,26619
"Dec 19, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1224,21,0.0,2187.4,8,12,5,1467.55,9,71,25,8,0,0,912
"Dec 26, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,52,0,0.0,0.0,0,0,0,0.0,0,0,0,0,5,3,13
"Dec 02, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,9103,22,81.58,352.94,2,2,2,352.94,2,73,7,6,0,0,2917
"Dec 08, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,13088,45,119.71,827.8,4,4,4,827.8,4,79,11,6,0,0,4753
"Dec 17, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,397,0,0.0,0.0,0,0,0,0.0,0,0,0,0,40,4,45
"Dec 01, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,6894,21,169.9,1245.25,3,4,2,1159.8,3,53,4,4,0,0,1767
"Dec 09, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,12109,43,112.73,1412.81,7,7,6,1184.86,6,79,17,8,0,0,4259
"Dec 26, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,5088,40,108.82,479.9,2,2,1,239.95,1,107,26,8,799,252,1125
"Dec 22, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2372,16,80.53,2249.45,6,11,3,1379.65,7,50,3,9,259,49,406
"Dec 10, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,598,11,9.91,4370.74,23,25,17,2509.35,17,123,17,33,0,0,391
"Dec 24, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,3294,15,36.96,1511.85,3,3,2,875.9,2,51,5,9,441,130,679
"Dec 04, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,5093,40,101.37,2379.4,3,12,2,479.9,2,92,25,6,726,225,1096
"Dec 30, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1744,7,25.56,2201.8,3,4,3,2201.8,4,18,2,3,177,30,321
"Dec 11, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,104122,206,663.76,4259.93,23,33,14,2183.59,23,436,278,48,0,0,24463
"Dec 31, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,377,2,7.81,0.0,0,0,0,0.0,0,0,2,0,69,10,84
"Dec 05, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,81059,211,684.49,4327.24,24,26,16,2636.92,18,359,262,42,0,0,20968
"Dec 03, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,51,0,0.0,0.0,0,0,0,0.0,0,0,0,0,6,0,10
"Dec 19, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,6651,34,82.21,199.95,1,1,1,199.95,1,62,3,1,1108,188,1656
"Dec 26, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,260,0,0.0,0.0,0,0,0,0.0,0,0,0,0,26,7,38
"Dec 17, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,569,7,6.57,3912.66,21,22,17,2111.21,17,184,8,27,0,0,373
"Dec 14, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,73,0,0.0,0.0,0,0,0,0.0,0,0,0,0,16,5,21
"Dec 29, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1593,35,0.0,1349.55,7,9,5,1074.7,6,103,29,10,0,0,1244
"Dec 21, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,8077,30,59.5,1643.6,6,8,6,1643.6,8,101,9,16,0,0,2769
"Dec 06, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,445,5,6.75,174.64,2,3,1,64.74,1,70,11,8,0,0,274
"Dec 03, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Dec 03, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,648,1,4.31,905.95,1,1,1,905.95,1,9,2,3,77,7,108
"Dec 22, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,70,0,0.0,0.0,0,0,0,0.0,0,0,0,0,13,3,15
"Dec 05, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,307,2,10.23,0.0,0,0,0,0.0,0,1,1,0,58,16,71
"Dec 31, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,1735,12,52.29,0.0,0,0,0,0.0,0,54,25,1,185,33,287
"Dec 08, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,3632,21,204.06,239.95,1,1,1,239.95,1,44,5,2,455,71,704
"Dec 18, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,5827,37,106.28,1789.6,6,8,5,1549.65,7,107,9,10,802,252,1240
"Dec 16, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,580,4,8.68,4435.69,18,22,14,3124.54,15,144,7,26,0,0,381
"Dec 03, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,9962,32,72.23,119.95,1,1,1,119.95,1,111,13,4,0,0,3385
"Dec 11, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2781,18,151.46,639.85,3,3,3,639.85,3,53,3,8,322,59,496
"Dec 21, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,181,1,1.81,0.0,0,0,0,0.0,0,3,0,0,22,5,30
"Dec 07, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,58,0,0.0,0.0,0,0,0,0.0,0,0,0,0,13,5,20
"Dec 04, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1179,41,0.0,2754.4,11,12,9,2529.5,10,140,22,17,0,0,929
"Dec 01, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,6021,34,269.4,3712.0,10,20,8,3075.2,16,94,8,13,756,119,1109
"Dec 10, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,3406,30,164.7,348.9,2,2,1,279.95,1,104,8,13,386,64,575
"Dec 20, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,155,0,0.0,0.0,0,0,0,0.0,0,0,0,0,14,1,23
"Dec 14, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,9201,41,112.29,1919.55,9,9,8,1679.6,8,99,21,12,0,0,3245
"Dec 25, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,66,1,0.62,0.0,0,0,0,0.0,0,0,1,0,8,4,8
"Dec 31, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,23863,71,236.34,1556.45,8,11,6,1346.55,9,96,94,14,0,0,5057
"Dec 26, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1201,26,0.0,319.9,2,2,2,319.9,2,96,24,4,0,0,933
"Dec 21, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2091,11,82.42,199.95,1,1,1,199.95,1,32,3,6,260,42,372
"Dec 07, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,264,2,7.71,0.0,0,0,0,0.0,0,2,0,0,51,16,66
"Dec 22, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1011,26,0.0,379.9,2,2,2,379.9,2,68,23,6,0,0,793
"Dec 15, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,686,12,7.83,6272.8,29,35,21,3344.91,27,243,24,48,0,0,495
"Dec 25, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,6144,26,60.73,429.9,2,2,1,239.95,1,72,27,4,0,0,1974
"Dec 07, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,583,6,7.48,1003.01,9,9,5,480.21,5,110,19,27,0,0,358
"Dec 02, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,50,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,19
"Dec 23, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,62,0,0.0,0.0,0,0,0,0.0,0,0,0,0,15,4,22
"Dec 04, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,9293,41,109.48,1494.75,5,5,4,753.8,4,106,10,9,0,0,3019
"Dec 17, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,88433,223,695.5,3771.55,22,31,18,3305.8,26,464,300,40,0,0,21113
"Dec 13, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2190,21,99.29,239.95,1,1,0,0.0,0,138,5,14,277,50,414
"Dec 17, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,13700,69,150.37,3025.15,12,17,11,2945.2,16,118,14,16,0,0,5089
"Dec 07, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1061,30,0.0,879.8,4,4,4,879.8,4,87,40,6,0,0,801
"Dec 26, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,10635,33,87.55,719.8,4,4,3,599.85,3,52,14,7,0,0,3366
"Dec 25, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2239,10,48.46,199.95,1,1,1,199.95,1,20,3,1,269,41,376
"Dec 09, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2249,17,114.53,349.9,2,2,2,349.9,2,46,4,3,254,39,408
"Dec 22, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,255,0,0.0,0.0,0,0,0,0.0,0,0,0,0,28,2,46
"Dec 06, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,39,0,0.0,0.0,0,0,0,0.0,0,0,0,0,7,4,8
"Dec 17, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,83,1,0.26,959.8,1,4,1,959.8,4,2,0,2,9,3,13
"Dec 15, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1235,38,0.0,3052.85,10,23,7,1837.45,11,78,25,11,0,0,966
"Dec 27, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,256,1,0.54,0.0,0,0,0,0.0,0,1,0,0,49,10,64
"Dec 26, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,299,0,0.0,0.0,0,0,0,0.0,0,0,0,0,40,8,53
"Dec 05, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,552,4,8.37,2644.4,10,18,6,1170.03,7,89,4,29,0,0,362
"Dec 04, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,76150,259,746.93,4603.96,29,44,22,3701.47,33,471,334,52,0,0,19860
"Dec 16, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,77291,152,443.37,4593.33,18,35,13,3365.9,22,277,192,37,0,0,17796
"Dec 01, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,11923,40,124.97,1079.75,5,5,5,1079.75,5,77,8,10,0,0,3868
"Dec 12, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,341,1,3.04,0.0,0,0,0,0.0,0,6,0,0,31,6,44
"Dec 18, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1358,31,0.0,3359.0,8,10,4,1021.8,4,72,45,15,0,0,1043
"Dec 12, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,4908,38,96.91,469.85,3,3,1,179.95,1,57,21,4,677,229,988
"Dec 28, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1162,37,0.0,1993.56,13,13,11,1713.66,11,103,43,31,0,0,862
"Dec 20, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,8731,27,54.32,1646.77,10,10,8,1436.6,8,82,38,13,0,0,3019
"Dec 24, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,218,2,5.35,0.0,0,0,0,0.0,0,2,1,0,27,11,54
"Dec 22, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,5695,13,36.57,0.0,0,0,0,0.0,0,22,1,1,836,170,1267
"Dec 31, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,463,2,4.11,399.67,3,4,2,149.03,3,69,7,7,0,0,256
"Dec 30, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,12342,31,75.4,2409.45,6,11,5,2295.5,10,93,16,11,0,0,4683
"Dec 09, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1268,28,0.0,721.8,4,4,2,289.9,2,51,24,8,0,0,947
"Dec 29, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,19891,75,183.89,3355.2,15,16,13,2875.3,14,176,35,24,0,0,6660
"Dec 05, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,62,0,0.0,0.0,0,0,0,0.0,0,0,0,0,11,3,15
"Dec 30, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,1368,5,9.4,1101.7,4,6,0,0.0,0,70,8,7,0,0,704
"Dec 27, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2441,11,69.62,199.95,1,1,1,199.95,1,34,1,2,263,41,398
"Dec 19, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,205,0,0.0,0.0,0,0,0,0.0,0,0,0,0,17,5,28
"Dec 09, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,609,8,10.73,4511.33,18,22,13,2850.79,17,240,21,38,0,0,394
"Dec 12, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2258,7,31.4,0.0,0,0,0,0.0,0,12,7,0,277,47,370
"Dec 13, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,187,2,9.6,0.0,0,0,0,0.0,0,1,2,0,20,3,31
"Dec 13, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,67298,158,517.52,2682.3,13,14,11,1586.4,12,334,212,35,0,0,16625
"Dec 03, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,78043,235,667.53,2704.54,21,22,17,2288.19,17,371,307,44,0,0,21161
"Dec 01, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,83,0,0.0,0.0,0,0,0,0.0,0,0,0,0,9,5,14
"Dec 13, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,193,1,0.33,0.0,0,0,0,0.0,0,1,0,0,22,3,34
"Dec 15, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,6625,55,158.84,1457.65,7,7,5,989.75,5,106,13,9,1082,352,1519
"Dec 07, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2886,33,258.14,479.9,2,2,2,479.9,2,73,2,7,381,69,581
"Dec 15, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,99,1,0.26,0.0,0,0,0,0.0,0,1,0,0,17,8,19
"Dec 09, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,454,3,18.34,0.0,0,0,0,0.0,0,47,0,10,60,17,95
"Dec 23, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2165,9,42.52,113.95,1,1,1,113.95,1,47,4,2,221,35,348
"Dec 23, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,3859,16,52.26,839.85,3,3,2,599.9,2,89,7,4,483,132,748
"Dec 08, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,114818,253,769.9,3856.39,22,29,20,3640.65,27,370,352,48,0,0,29831
"Dec 30, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,446,1,6.24,0.0,0,0,0,0.0,0,2,0,0,88,24,113
"Dec 21, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,4755,26,71.17,719.9,2,2,1,359.95,1,54,6,5,816,162,1205
"Dec 08, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Dec 30, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2004,7,44.98,199.95,1,1,0,0.0,0,16,4,1,206,30,342
"Dec 07, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Dec 11, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,287,0,0.0,0.0,0,0,0,0.0,0,0,0,0,38,11,49
"Dec 13, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,414,7,8.07,2136.77,8,9,6,771.09,7,74,19,12,0,0,290
"Dec 14, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,73587,191,543.23,2379.25,15,15,13,1989.35,13,262,261,24,0,0,18014
