Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Brand store page views,Add to cart,5-second views (video ad),Complete views (video ad),Viewable impressions
"Sep 02, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,144,1,1.52,100.99,1,1,1,100.99,1,32,1,1,0,0,97
"Sep 14, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,427,4,10.03,650.73,7,7,6,534.78,6,101,14,13,0,0,280
"Sep 19, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,453,2,7.52,944.66,10,10,6,579.72,6,108,15,13,0,0,310
"Oct 19, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,177,2,36.78,208.95,1,1,0,0.0,0,5,0,2,0,0,42
"Oct 21, 2025","=""438623516658807""",N.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,PAUSED,USD,125111,697,5629.2,3544.1,18,18,16,2863.2,16,1117,37,52,12290,1547,23087
"Sep 09, 2025","=""349078398145277""",N.SB.Products.SB.UPS.Eco,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Nov 09, 2025","=""438623516658807""",N.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Sep 10, 2025","=""349078398145277""",N.SB.Products.SB.UPS.Eco,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Oct 08, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,36545,141,1993.93,7142.32,46,57,34,5682.99,40,792,202,101,0,0,23563
"Sep 22, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,370,3,30.35,0.0,0,0,0,0.0,0,4,5,0,0,0,192
"Nov 13, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,389,4,60.87,341.95,1,1,1,341.95,1,15,4,3,0,0,194
"Sep 01, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,558,0,0.0,0.0,0,0,0,0.0,0,0,0,0,91,19,122
"Sep 09, 2025","=""456008348744441""",N.SB.Products.SB.UPS.PFC,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Nov 19, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,3513,11,145.59,1053.7,4,6,3,863.75,5,6,13,3,0,0,1134
"Sep 11, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,846,10,172.89,185.98,1,2,1,185.98,2,10,5,1,172,54,215
"Oct 11, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,1034,6,60.36,0.0,0,0,0,0.0,0,3,2,0,188,40,239
"Sep 26, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,884,2,20.64,0.0,0,0,0,0.0,0,0,0,0,72,13,125
"Oct 02, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,61673,76,547.39,1452.69,6,7,5,1052.79,5,122,101,9,0,0,20474
"Oct 13, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,378,3,2.41,952.84,4,4,2,353.94,2,9,7,3,0,0,182
"Nov 20, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,432,8,83.97,1050.7,4,6,0,0.0,0,27,9,3,0,0,186
"Aug 31, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,72,3,9.6,0.0,0,0,0,0.0,0,3,6,0,0,0,41
"Oct 28, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,28872,83,948.33,4628.23,34,48,20,2131.99,24,561,152,70,0,0,17428
"Oct 09, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,7512,53,171.04,1175.75,5,5,2,355.9,2,89,68,9,1331,409,1867
"Oct 26, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,656,1,1.91,0.0,0,0,0,0.0,0,1,0,0,87,22,117
"Nov 25, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,4249,34,295.79,1029.65,6,7,5,869.75,5,123,11,15,535,94,767
"Oct 24, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,3410,15,43.48,359.95,1,1,0,0.0,0,25,3,4,314,74,572
"Nov 02, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,475,4,43.95,199.95,1,1,1,199.95,1,12,2,2,104,43,144
"Sep 10, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,7260,62,208.87,599.85,3,3,2,359.9,2,74,45,3,1538,516,2051
"Oct 26, 2025","=""438623516658807""",N.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,PAUSED,USD,100136,784,5704.53,3533.0,15,20,9,1853.5,10,1171,20,60,10294,1112,20364
"Sep 16, 2025","=""367333782614376""",N.SB.Products.SB.UPS.PFCRM,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Nov 19, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,3443,51,455.36,2459.4,10,12,8,1979.5,10,217,43,19,556,108,784
"Sep 02, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,12560,32,258.89,1203.34,6,6,4,938.4,4,60,20,6,0,0,4379
"Oct 25, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,1086,6,77.35,59.95,1,1,1,59.95,1,7,10,0,0,0,433
"Nov 18, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,192,5,51.48,0.0,0,0,0,0.0,0,17,14,2,39,11,55
"Oct 12, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,1516,5,57.53,0.0,0,0,0,0.0,0,5,2,0,0,0,458
"Nov 15, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,6345,23,59.97,239.95,1,1,1,239.95,1,109,15,3,0,0,2202
"Sep 29, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,628,0,0.0,0.0,0,0,0,0.0,0,0,0,0,36,6,71
"Oct 29, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,222789,454,4452.96,9216.75,34,41,28,7843.3,35,775,226,79,0,0,69504
"Sep 02, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,681,10,190.74,719.85,3,3,3,719.85,3,10,8,3,127,41,175
"Aug 29, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,845,4,5.36,0.0,0,0,0,0.0,0,15,4,2,0,0,283
"Oct 19, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,2248,7,17.18,0.0,0,0,0,0.0,0,9,2,0,246,86,397
"Oct 17, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,516686,274,1464.36,0.0,0,0,0,0.0,0,63,322,3,0,0,167687
"Sep 12, 2025","=""367333782614376""",N.SB.Products.SB.UPS.PFCRM,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Nov 26, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,2274,3,15.07,148.1,1,2,1,148.1,2,0,3,1,0,0,858
"Sep 25, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,2261,4,52.2,479.9,2,2,0,0.0,0,8,4,1,0,0,113
"Nov 06, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,4066,10,84.03,0.0,0,0,0,0.0,0,22,3,2,0,0,1129
"Sep 17, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,439,3,11.61,976.29,6,7,4,673.85,5,82,7,9,0,0,335
"Sep 21, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,1370,7,98.25,0.0,0,0,0,0.0,0,7,8,0,0,0,621
"Oct 29, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,24234,86,788.53,3371.15,16,23,11,2151.63,11,490,119,41,0,0,14410
"Nov 17, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,3531,24,66.49,3316.14,15,18,8,1825.49,11,254,41,41,0,0,2073
"Sep 17, 2025","=""452338404496050""",B.SB.Products.SB.UPS.PFC,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Nov 11, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,9452,34,213.31,3920.0,21,25,14,2333.27,18,661,61,57,0,0,5536
"Oct 06, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,1160,14,183.04,2714.75,5,5,4,2474.8,4,32,11,7,189,57,260
"Oct 01, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,6721,47,124.77,1950.7,6,6,4,1350.8,4,125,59,8,1237,393,1683
"Nov 21, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,713,2,4.17,0.0,0,0,0,0.0,0,4,0,0,109,16,147
"Oct 29, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,75381,200,1025.46,2242.1,17,17,16,2122.15,16,282,279,32,0,0,24755
"Sep 23, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,8951,107,395.6,1179.7,6,6,6,1179.7,6,214,72,13,2086,700,2729
"Oct 02, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,970,20,237.37,1099.8,4,4,4,1099.8,4,113,13,7,212,79,249
"Oct 24, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,3173,3,15.41,0.0,0,0,0,0.0,0,6,4,0,0,0,928
"Sep 22, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,935,1,11.03,0.0,0,0,0,0.0,0,0,0,0,123,34,180
"Sep 27, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,234,1,7.86,0.0,0,0,0,0.0,0,1,0,0,0,0,17
"Oct 06, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,73657,70,506.31,499.85,2,3,2,499.85,3,122,108,8,0,0,24045
"Oct 09, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,1490,7,93.59,0.0,0,0,0,0.0,0,5,3,0,296,65,374
"Sep 16, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,10534,22,226.02,1439.8,3,4,2,1079.85,3,37,14,3,0,0,3293
"Sep 14, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,546,1,20.09,0.0,0,0,0,0.0,0,0,1,0,69,26,99
"Oct 05, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,51386,59,510.69,542.87,4,5,4,542.87,5,176,99,5,0,0,16975
"Sep 22, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,4419,13,62.85,59.95,1,1,0,0.0,0,22,9,4,0,0,1253
"Nov 08, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,6822,14,35.12,1059.8,3,4,2,819.85,3,56,6,8,0,0,1932
"Nov 26, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,5289,51,146.43,2155.55,8,9,6,1455.7,6,93,21,15,709,209,1084
"Nov 01, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,129,4,47.15,1565.9,2,13,1,900.0,12,11,6,3,0,0,65
"Sep 08, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2151,5,64.61,0.0,0,0,0,0.0,0,3,6,0,475,78,607
"Nov 08, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Sep 09, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2215,7,84.88,399.9,2,2,2,399.9,2,6,9,2,496,84,621
"Nov 04, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,631,1,3.83,0.0,0,0,0,0.0,0,0,1,0,87,16,132
"Oct 09, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,4024,11,113.9,689.34,4,4,1,62.49,1,13,12,5,0,0,1535
"Nov 08, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,640,1,3.49,0.0,0,0,0,0.0,0,1,0,0,70,12,99
"Sep 13, 2025","=""367333782614376""",N.SB.Products.SB.UPS.PFCRM,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Nov 06, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,7313,14,29.72,89.99,1,1,1,89.99,1,24,10,2,0,0,2092
"Oct 18, 2025","=""438623516658807""",N.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,PAUSED,USD,108839,621,4826.43,2579.4,12,12,10,2099.5,10,903,23,47,10701,1508,19995
"Oct 03, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,346,0,0.0,0.0,0,0,0,0.0,0,0,0,0,24,7,38
"Nov 17, 2025","=""438623516658807""",N.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Oct 24, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,1529,3,74.65,0.0,0,0,0,0.0,0,14,0,0,0,0,109
"Oct 17, 2025","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2059,17,151.46,399.9,1,2,0,0.0,0,42,6,3,316,77,447
"Nov 18, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,832,1,5.46,0.0,0,0,0,0.0,0,2,0,0,103,16,169
"Nov 25, 2025","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,1611,43,0.0,2163.54,12,14,8,1553.65,10,203,38,25,0,0,1225
"Nov 04, 2025","=""438623516658807""",N.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,PAUSED,USD,135609,737,4481.05,6254.0,26,40,19,4644.75,25,1143,25,80,12354,1148,25150
"Aug 30, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,6206,20,291.04,59.95,1,1,1,59.95,1,26,11,2,0,0,2457
"Oct 02, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,28886,107,1991.18,9626.25,39,49,27,6561.8,31,646,147,75,0,0,19276
"Aug 29, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,216,4,28.09,199.95,1,1,0,0.0,0,2,6,1,0,0,117
"Sep 15, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,1336,3,16.98,124.98,1,2,0,0.0,0,20,1,6,0,0,89
"Oct 07, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,1298,2,37.0,0.0,0,0,0,0.0,0,1,1,0,174,42,250
"Oct 19, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,112,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,60
"Sep 01, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,2324,7,148.41,239.95,1,1,1,239.95,1,6,8,2,0,0,961
"Nov 17, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,235,5,33.65,359.95,1,1,0,0.0,0,36,6,2,46,17,69
"Sep 13, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,293,2,61.48,579.9,2,2,0,0.0,0,7,0,2,0,0,28
"Aug 30, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,1121,1,1.36,0.0,0,0,0,0.0,0,1,2,0,0,0,204
"Sep 30, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,4389,15,187.09,1529.85,2,3,1,339.95,1,14,24,3,0,0,1685
"Sep 21, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,395,9,8.57,2288.91,10,13,7,1610.6,8,107,18,22,0,0,278
"Sep 12, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,70299,76,829.23,1975.98,11,11,9,1536.08,9,121,120,16,0,0,20100
"Oct 06, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,571,1,11.85,0.0,0,0,0,0.0,0,1,0,0,65,21,94
"Aug 29, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,1474,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,396
"Sep 24, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,2086,1,49.0,0.0,0,0,0,0.0,0,3,0,0,0,0,129
"Sep 22, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,520,11,14.17,2970.29,13,13,10,2290.44,10,122,23,20,0,0,368
"Oct 23, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,1008,6,62.47,0.0,0,0,0,0.0,0,11,1,0,170,34,240
"Sep 02, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,62027,51,457.94,447.85,3,3,3,447.85,3,102,96,7,0,0,18902
"Oct 13, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,4627,21,179.54,2467.55,5,7,4,1059.75,5,72,7,7,0,0,1291
"Sep 24, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,4416,19,304.73,329.95,1,1,1,329.95,1,4,24,2,0,0,1813
"Sep 08, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,1073,11,145.32,0.0,0,0,0,0.0,0,24,5,0,233,94,295
"Sep 25, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,1858,6,104.62,199.95,1,1,1,199.95,1,2,9,2,406,87,502
"Nov 15, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,3471,23,66.08,239.95,1,1,1,239.95,1,74,7,4,444,120,668
"Sep 05, 2025","=""452338404496050""",B.SB.Products.SB.UPS.PFC,,250,DAILY_BUDGET,PAUSED,USD,477,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,124
"Oct 05, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,3901,35,101.4,697.89,3,3,2,337.94,2,103,26,8,554,189,856
"Aug 31, 2025","=""349078398145277""",N.SB.Products.SB.UPS.Eco,,250,DAILY_BUDGET,PAUSED,USD,23675,119,259.29,119.95,1,1,1,119.95,1,135,94,8,0,0,6211
"Nov 03, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,9798,12,31.56,289.95,1,1,0,0.0,0,27,14,1,0,0,2355
"Nov 12, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,4529,26,71.8,699.85,3,3,3,699.85,3,173,17,9,511,133,854
"Nov 24, 2025","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,64,0,0.0,0.0,0,0,0,0.0,0,0,0,0,6,0,8
"Oct 20, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,648,1,3.4,113.95,1,1,1,113.95,1,17,8,5,0,0,58
"Sep 15, 2025","=""349078398145277""",N.SB.Products.SB.UPS.Eco,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Nov 23, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,601,3,14.9,0.0,0,0,0,0.0,0,4,2,1,61,14,109
"Nov 02, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,25578,58,658.23,2811.5,14,19,10,1833.92,15,510,88,42,0,0,14880
"Oct 23, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,265361,434,4379.19,9401.24,32,41,19,5664.89,23,736,240,53,0,0,82683
