Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Brand store page views,Add to cart,5-second views (video ad),Complete views (video ad),Viewable impressions
"Mar 28, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,16649,17,48.65,120.95,1,1,1,120.95,1,15,0,2,0,0,4120
"Jan 18, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1397,5,3.78,0.0,0,0,0,0.0,0,22,0,2,86,7,156
"Feb 13, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,6088,33,82.42,499.89,3,3,1,219.95,1,87,0,4,473,130,691
"Jan 16, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,619,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,124
"Feb 24, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,3598,9,28.35,219.95,1,1,1,219.95,1,11,0,2,133,41,279
"Apr 07, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,24185,36,317.92,2124.71,4,5,3,1789.76,4,63,0,7,0,0,8593
"Mar 03, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,84311,205,1984.85,1935.2,15,16,12,1667.4,12,213,0,29,0,0,34862
"Mar 21, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,192435,361,2503.8,2086.4,12,12,11,1896.45,11,437,0,29,0,0,67994
"Feb 22, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,9157,80,100.3,1317.79,5,5,3,889.85,3,192,0,6,718,58,1447
"Jan 21, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1211,5,4.87,0.0,0,0,0,0.0,0,8,0,0,66,7,130
"Feb 04, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,3719,19,20.05,219.95,1,1,1,219.95,1,51,0,2,193,18,414
"Jan 11, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,22356,180,2543.95,6540.49,34,40,27,3683.91,29,785,0,89,0,0,20187
"Mar 06, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,33551,206,654.2,3615.42,22,25,19,3125.57,21,354,0,35,0,0,12130
"Feb 03, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,4012,24,23.23,189.95,1,1,0,0.0,0,38,0,2,242,29,464
"Apr 22, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,17380,79,140.96,971.35,2,3,0,0.0,0,126,0,5,1119,63,2618
"Apr 03, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,492,1,1.86,0.0,0,0,0,0.0,0,1,0,0,39,11,73
"Feb 26, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,822,4,8.76,0.0,0,0,0,0.0,0,4,0,0,37,7,80
"Mar 02, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,1661,9,24.49,281.9,2,2,2,281.9,2,21,0,2,101,23,193
"Apr 19, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,128,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,63
"Feb 10, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,6032,35,102.65,694.84,4,4,3,604.85,3,109,0,8,414,125,617
"Feb 24, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,5668,14,78.38,219.95,1,1,1,219.95,1,26,0,4,471,97,985
"Jan 06, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1570,4,2.84,0.0,0,0,0,0.0,0,26,0,0,76,11,162
"Jan 20, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1381,10,9.55,0.0,0,0,0,0.0,0,20,0,1,66,11,161
"Apr 25, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,1985,13,27.94,0.0,0,0,0,0.0,0,42,0,2,143,29,287
"Jan 01, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,30059,106,1291.19,2029.5,10,10,10,2029.5,10,222,0,16,1034,333,1391
"Jan 20, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,7561,27,90.13,629.85,3,3,3,629.85,3,73,0,6,451,162,681
"Mar 30, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,10170,84,477.9,1319.7,6,6,5,1099.75,5,155,0,12,1156,248,2267
"Jan 08, 2025","=""533624646611887""",C.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,PAUSED,USD,4810,7,23.38,0.0,0,0,0,0.0,0,7,0,0,0,0,1301
"Mar 10, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2248,7,17.68,904.75,4,5,2,529.85,3,21,0,5,142,32,261
"Apr 04, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,16162,13,71.73,0.0,0,0,0,0.0,0,17,0,0,0,0,3910
"Apr 08, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,3759,44,218.4,3463.07,30,49,23,2763.19,38,303,0,48,0,0,2981
"Apr 05, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,31822,74,660.89,243.9,2,2,2,243.9,2,83,0,5,0,0,12747
"Apr 27, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,3407,29,145.45,2723.61,23,23,21,2565.71,21,319,0,44,0,0,2587
"Jan 17, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,10707,49,116.04,290.75,2,2,2,290.75,2,52,0,7,0,0,3466
"Apr 05, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,438,1,2.86,0.0,0,0,0,0.0,0,5,0,0,42,14,66
"Jan 07, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,14830,140,160.23,4356.18,11,13,5,1366.58,5,443,0,21,1694,199,2893
"Jan 15, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,778,2,8.19,0.0,0,0,0,0.0,0,5,0,1,0,0,147
"Apr 06, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,8870,45,49.57,554.9,2,2,2,554.9,2,109,0,8,618,55,1292
"Apr 29, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,3776,25,38.39,189.95,1,1,0,0.0,0,56,0,5,303,23,616
"Mar 22, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,238744,347,2345.08,979.75,5,5,4,759.8,4,393,0,13,0,0,81733
"Mar 07, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,120171,257,1900.95,2382.5,12,12,12,2382.5,12,345,0,20,0,0,45521
"Mar 11, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,692,0,0.0,0.0,0,0,0,0.0,0,0,0,0,29,7,55
"Feb 22, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,2303,16,15.86,379.9,2,2,2,379.9,2,29,0,2,134,10,266
"Jan 25, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,4875,30,28.28,53.95,1,1,1,53.95,1,44,0,3,315,28,620
"Mar 16, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,187607,350,2350.16,2753.3,12,14,8,1598.6,8,416,0,26,0,0,72966
"Apr 03, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,8399,61,294.69,439.9,2,2,2,439.9,2,138,0,8,921,195,1766
"Apr 21, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2913,18,148.31,439.9,2,2,1,219.95,1,44,0,5,406,113,667
"Jan 09, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,3264,18,25.52,0.0,0,0,0,0.0,0,33,0,1,188,32,415
"Mar 22, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,402,2,2.54,0.0,0,0,0,0.0,0,5,0,1,23,3,47
"Jan 13, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,10484,26,69.17,0.0,0,0,0,0.0,0,50,0,0,314,96,525
"Mar 06, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1249,9,6.2,0.0,0,0,0,0.0,0,14,0,0,62,12,132
"Apr 13, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,7361,26,39.64,0.0,0,0,0,0.0,0,50,0,2,495,38,1107
"Feb 22, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,212461,392,1775.81,1735.3,10,14,9,1665.35,13,360,0,35,0,0,82568
"Mar 13, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,739,1,2.57,0.0,0,0,0,0.0,0,2,0,0,33,5,61
"Jan 16, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,15013,9,102.19,189.95,1,1,1,189.95,1,20,0,3,0,0,3238
"Mar 15, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,422,1,1.17,0.0,0,0,0,0.0,0,1,0,0,28,4,45
"Apr 08, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,144,0,0.0,0.0,0,0,0,0.0,0,0,0,0,7,1,32
"Mar 18, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,229469,349,2569.56,954.75,4,5,3,574.85,3,401,0,17,0,0,80577
"Jan 27, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,13471,140,173.95,4301.02,16,18,12,3357.53,13,371,0,27,1687,168,2786
"Jan 08, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,290,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,51
"Jan 15, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,7462,21,71.57,751.93,4,4,3,531.98,3,55,0,4,289,70,477
"Mar 02, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,10534,71,86.11,2309.65,7,7,2,669.9,2,161,0,20,829,61,1649
"Jan 04, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2570,17,26.24,219.95,1,1,1,219.95,1,17,0,3,149,43,307
"Apr 02, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,546,2,6.4,0.0,0,0,0,0.0,0,1,0,0,49,10,92
"Feb 18, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,16028,158,194.96,6085.95,21,21,9,2612.55,9,389,0,33,1607,141,2995
"Apr 24, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,1384,19,17.98,17.99,1,1,1,17.99,1,32,0,2,107,11,266
"Mar 13, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,13286,5,47.49,0.0,0,0,0,0.0,0,11,0,0,0,0,2559
"Mar 30, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,6495,73,539.84,1990.87,9,11,7,1532.02,8,146,0,13,582,162,996
"Jan 19, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,10926,138,161.32,3093.0,12,12,9,2203.15,9,401,0,27,1259,133,2224
"Mar 25, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,283892,449,3585.2,1530.65,6,7,5,1230.7,6,533,0,17,0,0,107947
"Mar 24, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,220437,303,2054.39,1415.6,7,8,5,1099.7,6,393,0,24,0,0,77207
"Jan 15, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,405,0,0.0,0.0,0,0,0,0.0,0,0,0,0,12,4,29
"Mar 15, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,440,2,7.03,0.0,0,0,0,0.0,0,2,0,0,23,6,43
"Feb 19, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,5375,22,48.04,0.0,0,0,0,0.0,0,32,0,0,557,59,1034
"Apr 20, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,1635,12,34.44,219.95,1,1,1,219.95,1,37,0,6,129,19,313
"Apr 18, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,241,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,15
"Feb 03, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1182,8,6.76,0.0,0,0,0,0.0,0,17,0,0,75,8,144
"Mar 06, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,1966,10,22.73,219.95,1,1,1,219.95,1,25,0,2,117,24,202
"Feb 22, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2601,16,84.3,409.9,2,2,2,409.9,2,54,0,4,217,48,474
"Feb 22, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,971,7,5.84,0.0,0,0,0,0.0,0,17,0,4,66,10,147
"Jan 04, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,9593,56,74.44,243.9,2,2,1,189.95,1,156,0,6,685,70,1390
"Mar 14, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,4053,21,24.36,735.9,2,2,1,189.95,1,51,0,5,209,14,422
"Apr 10, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,13051,12,26.41,271.8,3,4,2,163.9,2,21,0,2,0,0,3451
"Jan 01, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,143,0,0.0,0.0,0,0,0,0.0,0,0,0,0,1,1,5
"Apr 13, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,666,3,2.66,299.95,1,1,1,299.95,1,9,0,2,34,4,91
"Apr 14, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,681,4,3.72,334.95,1,1,1,334.95,1,5,0,1,28,2,78
"Apr 21, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,3728,32,172.35,6610.82,42,63,36,4877.82,43,393,0,65,0,0,2885
"Apr 03, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,2,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2
"Mar 09, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,13505,81,400.41,1556.55,6,9,5,1484.6,8,216,0,17,1219,300,2172
"Mar 11, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1043,6,6.19,0.0,0,0,0,0.0,0,18,0,0,52,4,110
"Mar 08, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,11893,9,62.85,0.0,0,0,0,0.0,0,17,0,0,0,0,2351
"Apr 28, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,77,1,12.99,0.0,0,0,0,0.0,0,0,0,0,0,0,25
"Jan 14, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,296,0,0.0,0.0,0,0,0,0.0,0,0,0,0,9,1,19
"Jan 05, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2672,18,25.37,439.9,2,2,2,439.9,2,26,0,4,180,35,360
"Mar 10, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,3974,29,31.3,931.7,5,6,4,869.75,5,73,0,8,237,22,467
"Apr 26, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,473,0,0.0,0.0,0,0,0,0.0,0,0,0,0,46,8,84
"Mar 04, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,17520,118,580.33,4104.05,17,19,15,3664.15,17,310,0,32,1463,360,2728
"Jan 27, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,203,0,0.0,0.0,0,0,0,0.0,0,0,0,0,4,0,11
"Mar 14, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,10614,75,421.83,1669.54,9,10,9,1669.54,10,199,0,23,1111,308,1863
"Jan 17, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,4088,21,21.78,189.95,1,1,1,189.95,1,38,0,1,262,24,471
"Jan 18, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,4185,24,24.42,219.95,1,1,1,219.95,1,48,0,4,244,23,486
"Mar 20, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,20551,136,436.01,5275.35,23,33,16,4328.7,26,201,0,30,0,0,8178
"Mar 30, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,3503,27,192.19,2818.95,21,25,15,1800.04,19,233,0,39,0,0,2735
"Mar 21, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1624,6,4.94,0.0,0,0,0,0.0,0,35,0,5,99,16,216
"Apr 24, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,640,2,1.74,0.0,0,0,0,0.0,0,3,0,0,68,8,123
"Apr 14, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,763,3,5.49,0.0,0,0,0,0.0,0,6,0,0,58,4,92
"Jan 02, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,12283,75,101.69,1319.65,7,7,5,949.75,5,155,0,171,947,111,1851
"Apr 05, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,9316,47,186.81,737.75,5,5,4,683.8,4,112,0,10,1079,244,2061
"Jan 15, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1541,8,7.62,0.0,0,0,0,0.0,0,12,0,0,101,11,203
"Mar 16, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,10386,80,94.94,2212.6,8,8,6,1299.7,6,245,0,13,648,46,1330
"Mar 25, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,820,0,0.0,0.0,0,0,0,0.0,0,0,0,0,47,6,91
"Jan 20, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Apr 24, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,96716,136,2981.92,0.0,0,0,0,0.0,0,104,0,2,0,0,42953
"Jan 27, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,2895,3,5.22,0.0,0,0,0,0.0,0,9,0,0,226,12,522
"Apr 20, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,25585,111,202.95,534.9,2,2,2,534.9,2,234,0,16,1849,104,4319
"Mar 23, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,2722,16,19.74,379.9,2,2,2,379.9,2,31,0,2,170,10,325
"Jan 10, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,162932,379,1975.0,3445.37,25,28,17,2368.0,20,668,0,52,0,0,51192
"Apr 11, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,124,1,0.88,0.0,0,0,0,0.0,0,1,0,0,12,0,24
"Mar 05, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,1285,4,8.77,0.0,0,0,0,0.0,0,11,0,1,66,5,134
"Apr 05, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,13095,11,18.89,219.95,1,1,1,219.95,1,91,0,0,0,0,3126
"Jan 12, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,218,1,1.7,0.0,0,0,0,0.0,0,6,0,0,10,4,16
"Apr 04, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,52252,79,789.72,835.75,5,5,3,519.85,3,104,0,12,0,0,21162
"Mar 04, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,2063,5,7.42,0.0,0,0,0,0.0,0,7,0,0,111,6,233
