Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Add to cart,Viewable impressions,Viewable rate
"Nov 07, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,9259,28,36.36,348.9,2,2,1,279.95,1,25,2,0,
"Sep 22, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,640117,229,2629.01,11294.08,59,76,48,8720.67,60,839,86,252751,
"Sep 24, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,103793,50,513.4,12717.18,32,58,25,4724.97,41,317,39,30750,
"Nov 20, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,98312,97,384.48,2266.81,9,18,6,1135.97,14,342,21,54261,
"Sep 24, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,1449609,549,4865.1,21244.44,80,118,59,15204.91,85,1918,151,548721,
"Oct 16, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,203232,109,820.84,8318.3,45,58,34,4832.97,40,628,71,62538,
"Oct 18, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,17844,62,23.73,0.0,0,0,0,0.0,0,53,0,0,
"Oct 13, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,1948,2,9.23,2459.35,9,13,3,1199.7,6,27,6,1103,
"Aug 30, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,368089,218,1057.68,2764.31,20,29,17,1993.52,26,513,35,157306,
"Oct 03, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,105,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Sep 17, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,185538,101,832.09,3164.47,19,33,15,2234.13,19,448,52,51276,
"Nov 23, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,130046,142,477.15,695.29,7,9,5,248.49,5,339,18,74120,
"Sep 19, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Nov 17, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,3381,6,15.1,599.85,1,3,1,599.85,3,59,4,1727,
"Aug 29, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,4759,20,26.92,599.9,2,2,2,599.9,2,20,2,0,
"Nov 06, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,164,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Oct 28, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,13914,16,43.11,119.9,2,2,2,119.9,2,106,7,8001,
"Nov 07, 2025","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,502168,1087,1700.75,749.8,4,4,3,549.85,3,1159,10,0,
"Nov 23, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,195935,145,1001.61,1663.47,10,10,9,1523.52,9,683,40,65400,
"Oct 20, 2025","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,152941,292,356.63,0.0,0,0,0,0.0,0,171,0,0,
"Oct 26, 2025","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,537569,1217,2453.32,239.95,2,2,1,239.95,1,712,3,0,
"Oct 10, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,1005298,301,3466.23,10409.67,56,75,33,5588.03,42,967,84,324981,
"Nov 09, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,298737,213,848.68,4193.14,36,41,28,3157.46,33,978,66,87630,
"Sep 15, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,302087,101,1608.22,4236.92,17,26,13,2339.42,16,265,24,98354,
"Nov 03, 2025","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,690631,1185,1858.94,1380.8,4,4,2,439.9,2,741,7,0,
"Sep 13, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,3686,7,24.3,0.0,0,0,0,0.0,0,8,0,0,
"Oct 15, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,388860,235,1267.82,11998.17,61,81,44,8925.55,63,1155,93,118573,
"Nov 18, 2025","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,275832,594,1979.77,539.85,3,3,2,299.9,2,282,4,0,
"Nov 23, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,13506,27,85.18,0.0,0,0,0,0.0,0,19,0,0,
"Sep 26, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,1415541,512,5205.93,16721.72,81,109,56,7373.99,70,1538,120,453488,
"Nov 07, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,12755,22,33.34,1175.04,7,8,5,615.14,6,136,14,6580,
"Oct 05, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,127,2,9.03,0.0,0,0,0,0.0,0,6,0,0,
"Sep 05, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,11188,22,17.57,0.0,0,0,0,0.0,0,30,0,0,
"Nov 04, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,199,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Nov 25, 2025","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,25534,58,60.9,0.0,0,0,0,0.0,0,40,0,0,
"Oct 10, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,5099,2,17.05,2335.57,8,11,3,1239.7,6,60,7,2587,
"Nov 05, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,152,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Oct 01, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,2045,0,7.73,179.9,2,2,1,119.95,1,22,3,1101,
"Oct 10, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,3122,3,20.8,0.0,0,0,0,0.0,0,3,1,0,
"Nov 01, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,100,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Oct 21, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1584,3,12.98,0.0,0,0,0,0.0,0,4,0,0,
"Nov 09, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,13915,37,37.87,0.0,0,0,0,0.0,0,39,0,0,
"Nov 30, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Nov 22, 2025","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,23093,47,187.95,0.0,0,0,0,0.0,0,40,1,0,
"Oct 07, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,11781,23,32.16,359.95,1,1,0,0.0,0,32,1,0,
"Oct 09, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,1036679,267,3462.41,9872.5,52,61,35,5651.5,41,873,71,329343,
"Nov 22, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,64,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Sep 02, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,11909,23,111.13,0.0,0,0,0,0.0,0,33,0,0,
"Oct 26, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,17261,53,14.79,239.95,1,1,1,239.95,1,46,1,0,
"Sep 23, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,1723,2,7.14,359.9,2,2,2,359.9,2,47,4,949,
"Sep 27, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,318098,174,1348.42,12788.86,52,64,40,9323.59,47,865,75,87488,
"Nov 19, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,1869,1,7.26,425.88,3,4,3,425.88,4,25,3,893,
"Oct 24, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,12857,46,22.97,719.9,1,2,0,0.0,0,55,1,0,
"Oct 05, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,14566,37,22.54,0.0,0,0,0,0.0,0,33,0,0,
"Nov 08, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,247169,155,697.93,5837.97,33,41,28,4418.77,33,840,65,75226,
"Nov 26, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,39284,99,154.04,59.95,1,1,1,59.95,1,90,2,0,
"Sep 10, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,271113,131,979.49,18729.87,73,104,57,12143.82,72,1043,126,74604,
"Nov 05, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Aug 29, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,527079,232,1352.42,6123.03,35,42,23,2477.85,23,781,58,218041,
"Nov 08, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,21912,35,58.3,428.25,4,5,4,428.25,5,108,10,10640,
"Nov 27, 2025","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,47731,116,200.63,199.95,1,1,1,199.95,1,116,2,0,
"Nov 25, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,210184,128,1002.03,5217.58,34,42,25,3630.79,29,771,66,66283,
"Nov 05, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,1194,4,5.36,1571.85,2,3,2,1571.85,3,24,2,597,
"Oct 01, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,13810,49,32.35,359.95,1,1,0,0.0,0,26,1,0,
"Nov 12, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,24350,60,78.39,239.95,1,1,1,239.95,1,73,1,0,
"Oct 29, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,131,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Sep 16, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,5120,15,35.83,0.0,0,0,0,0.0,0,19,0,0,
"Nov 17, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,28651,26,103.13,3478.79,5,6,4,3428.79,5,137,10,14786,
"Sep 22, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,20625,71,48.45,0.0,0,0,0,0.0,0,51,0,0,
"Oct 14, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,6229,7,21.67,0.0,0,0,0,0.0,0,9,0,0,
"Sep 27, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,8492,15,13.29,0.0,0,0,0,0.0,0,7,1,0,
"Nov 04, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,277194,158,726.78,8951.65,37,47,27,4243.9,32,915,76,84628,
"Sep 11, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,255783,104,822.52,4083.49,19,33,12,3197.92,22,372,35,105506,
"Oct 06, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,138,1,0.37,0.0,0,0,0,0.0,0,1,0,0,
"Sep 30, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,161,1,0.9,0.0,0,0,0,0.0,0,1,0,0,
"Oct 02, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,276393,111,994.15,8722.44,33,44,18,3461.59,20,740,46,69492,
"Nov 26, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,208004,178,998.1,3953.62,31,39,24,3030.93,28,795,54,68219,
"Sep 18, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Sep 09, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,230918,128,844.83,13840.15,44,75,26,7766.79,31,742,62,63131,
"Nov 20, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,391824,216,1941.23,9733.18,60,79,42,6542.2,45,1566,127,126138,
"Oct 28, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Oct 28, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1342,1,4.55,0.0,0,0,0,0.0,0,1,0,0,
"Oct 16, 2025","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,66832,253,567.02,0.0,0,0,0,0.0,0,284,0,0,
"Oct 21, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,23168,56,33.87,0.0,0,0,0,0.0,0,40,1,0,
"Oct 16, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,48317,47,156.75,1378.46,11,12,7,991.71,7,182,14,25174,
"Oct 18, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,132,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Oct 27, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,18445,43,20.8,1319.7,3,6,2,659.85,3,40,2,0,
"Nov 24, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,47849,41,182.66,805.82,6,6,5,565.87,5,138,16,26472,
"Oct 15, 2025","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,94312,235,691.73,0.0,0,0,0,0.0,0,244,0,0,
"Oct 25, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Nov 28, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,141047,100,1002.51,2762.98,17,20,16,2650.05,19,422,38,46981,
"Oct 30, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1061,3,4.12,0.0,0,0,0,0.0,0,5,0,0,
"Nov 19, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,350791,224,1264.27,9559.93,46,63,33,5503.96,48,1391,102,111383,
"Aug 31, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2958,8,30.26,0.0,0,0,0,0.0,0,8,0,0,
"Sep 26, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,93,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Nov 11, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,14042,36,63.27,359.95,1,1,0,0.0,0,36,2,0,
"Nov 24, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,207251,106,1001.94,4991.9,29,32,21,3707.93,23,764,64,63240,
"Oct 09, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,29552,72,30.35,0.0,0,0,0,0.0,0,34,0,0,
"Oct 22, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,185,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Nov 16, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,31807,89,70.95,0.0,0,0,0,0.0,0,91,2,0,
"Sep 27, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,1318,1,6.79,703.83,4,5,1,59.95,1,23,6,789,
"Nov 08, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,3730,10,27.58,0.0,0,0,0,0.0,0,4,0,0,
"Sep 01, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,52,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Oct 15, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,81,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Oct 19, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,893,1,3.85,119.95,1,1,0,0.0,0,18,1,445,
"Sep 11, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,4575,11,54.58,0.0,0,0,0,0.0,0,18,2,0,
"Sep 09, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,3782,8,18.93,63.99,1,1,1,63.99,1,18,1,0,
"Oct 12, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,77957,159,94.69,0.0,0,0,0,0.0,0,73,0,0,
"Nov 30, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Nov 25, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,983,2,6.0,199.95,1,1,1,199.95,1,21,2,542,
"Nov 02, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2617,10,12.17,0.0,0,0,0,0.0,0,19,0,0,
"Nov 23, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,21649,59,116.96,0.0,0,0,0,0.0,0,59,3,0,
"Oct 20, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,8300,7,20.91,0.0,0,0,0,0.0,0,28,3,3243,
"Aug 30, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,111765,86,316.39,3651.81,23,31,16,2889.17,23,556,52,34307,
"Oct 27, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,180264,94,658.19,4088.1,30,38,25,3078.45,31,459,45,47441,
"Nov 09, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,4376,6,6.46,0.0,0,0,0,0.0,0,5,0,0,
"Oct 08, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,7228,12,159.29,428.9,2,2,2,428.9,2,48,5,0,
