Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Add to cart,Viewable impressions,Viewable rate
"Feb 03, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1979,4,8.58,0.0,0,0,0,0.0,0,13,0,0,
"Feb 20, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2758,6,7.91,0.0,0,0,0,0.0,0,12,1,0,
"Mar 08, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Apr 30, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2317,2,6.29,0.0,0,0,0,0.0,0,2,0,0,
"Mar 03, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,863,2,2.24,0.0,0,0,0,0.0,0,3,0,0,
"Jan 27, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1629,7,9.7,0.0,0,0,0,0.0,0,21,1,0,
"Apr 01, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,18765,8,17.87,529.06,2,3,2,529.06,3,32,1,17179,
"Feb 02, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,15887,32,43.22,1004.85,3,3,3,1004.85,3,68,5,0,
"Apr 03, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1355,3,2.83,0.0,0,0,0,0.0,0,5,0,0,
"Apr 21, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,12146,7,11.71,788.31,3,3,3,788.31,3,89,4,9847,
"Apr 11, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,113758,25,106.01,98.95,1,1,1,98.95,1,60,2,108121,
"Feb 27, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,3543,1,3.68,125.95,1,1,0,0.0,0,7,0,3237,
"Apr 19, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,2290,0,4.08,79.95,1,1,1,79.95,1,5,0,1702,
"Mar 12, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,25515,34,59.54,1535.48,8,12,7,1165.73,7,159,13,16374,
"Feb 09, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,7691,28,50.74,334.95,1,1,0,0.0,0,69,2,0,
"Jan 25, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,31008,0,18.85,0.0,0,0,0,0.0,0,1,0,19564,
"Jan 29, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2715,2,2.95,0.0,0,0,0,0.0,0,7,0,0,
"Jan 10, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,106961,47,61.39,268.22,2,2,2,268.22,2,122,5,76299,
"Mar 22, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,139,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 06, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,6342,3,5.34,0.0,0,0,0,0.0,0,87,1,4448,
"Mar 24, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,203,1,1.32,0.0,0,0,0,0.0,0,1,0,0,
"Mar 05, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,52174,22,53.17,0.0,0,0,0,0.0,0,39,1,48984,
"Apr 08, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,49784,18,50.0,0.0,0,0,0,0.0,0,62,0,47048,
"Jan 25, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,3313,0,1.52,0.0,0,0,0,0.0,0,0,0,1851,
"Apr 27, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,703,1,0.38,0.0,0,0,0,0.0,0,1,0,0,
"Feb 20, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,74489,17,58.97,0.0,0,0,0,0.0,0,37,1,55269,
"Apr 01, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,77250,17,85.06,722.02,3,3,2,144.07,2,38,4,72911,
"Feb 12, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,1066672,137,632.19,62.95,1,1,1,62.95,1,142,2,722572,
"Feb 11, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1575,5,9.49,0.0,0,0,0,0.0,0,12,0,0,
"Mar 05, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,31854,46,85.14,669.9,2,2,2,669.9,2,141,5,0,
"Feb 14, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,604,1,0.4,0.0,0,0,0,0.0,0,1,0,0,
"Jan 05, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1504,1,0.46,0.0,0,0,0,0.0,0,1,0,0,
"Jan 03, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,8914,2,6.32,0.0,0,0,0,0.0,0,8,0,5137,
"Mar 31, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,48990,13,49.95,0.0,0,0,0,0.0,0,18,0,46723,
"Mar 20, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,27660,23,60.23,3416.12,11,11,10,1296.17,10,220,14,17140,
"Jan 19, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1727,2,10.34,0.0,0,0,0,0.0,0,5,0,0,
"Apr 04, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,41060,11,37.18,0.0,0,0,0,0.0,0,25,0,39132,
"Apr 30, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,9961,15,28.12,0.0,0,0,0,0.0,0,19,0,0,
"Jan 17, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,64698,33,144.95,2230.21,9,29,6,940.05,8,287,13,36333,
"Mar 31, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,54531,30,54.57,259.1,3,3,2,179.15,2,71,3,50650,
"Mar 20, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,7165,20,47.34,1483.8,4,7,2,478.95,4,66,5,0,
"Apr 04, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,16087,27,37.64,534.9,2,2,1,199.95,1,48,3,0,
"Feb 25, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1737,1,6.88,0.0,0,0,0,0.0,0,1,0,0,
"Feb 01, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1888,4,7.37,0.0,0,0,0,0.0,0,13,0,0,
"Apr 03, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1271,1,0.84,0.0,0,0,0,0.0,0,1,0,0,
"Jan 12, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,81203,38,33.57,433.8,4,4,4,433.8,4,87,7,60353,
"Feb 10, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,4132,1,3.25,85.0,1,1,1,85.0,1,5,1,2949,
"Apr 24, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,21880,30,77.39,334.95,1,1,1,334.95,1,47,2,0,
"Apr 28, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,1042,0,2.15,0.0,0,0,0,0.0,0,10,1,693,
"Feb 14, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,9,0,0,
"Jan 11, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,664,3,2.13,0.0,0,0,0,0.0,0,3,0,0,
"Apr 26, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,577,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 08, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,1050570,178,568.61,0.0,0,0,0,0.0,0,142,1,739574,
"Apr 25, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,372,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 11, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,11615,4,10.01,0.0,0,0,0,0.0,0,3,0,10088,
"Apr 13, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,24078,10,26.18,0.0,0,0,0,0.0,0,4,0,22598,
"Jan 31, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,16463,43,47.99,669.9,2,2,1,334.95,1,91,6,0,
"Mar 28, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,9520,31,58.05,1165.7,5,6,0,0.0,0,61,7,0,
"Jan 21, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,84738,78,194.58,3902.6,6,8,4,537.7,6,242,13,47912,
"Jan 23, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1215,1,3.67,0.0,0,0,0,0.0,0,3,0,0,
"Feb 17, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,10239,1,7.47,0.0,0,0,0,0.0,0,4,0,6771,
"Jan 06, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,116242,53,394.73,7401.2,35,48,26,5295.06,38,564,61,57838,
"Feb 09, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,990,1,0.91,0.0,0,0,0,0.0,0,2,0,853,
"Feb 25, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,64063,45,139.21,1354.34,9,10,6,598.16,6,222,14,34685,
"Mar 18, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2722,8,12.48,0.0,0,0,0,0.0,0,13,1,0,
"Jan 10, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,646398,190,421.66,0.0,0,0,0,0.0,0,176,1,469778,
"Feb 08, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,653,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Mar 18, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,66829,31,62.26,0.0,0,0,0,0.0,0,51,0,63309,
"Mar 13, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,7147,0,6.63,219.95,1,1,1,219.95,1,6,1,6455,
"Apr 10, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,12375,7,10.15,164.95,1,1,0,0.0,0,109,1,10042,
"Feb 11, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,59332,11,45.14,194.9,2,2,2,194.9,2,61,5,41060,
"Feb 10, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,16969,3,12.87,0.0,0,0,0,0.0,0,21,2,11955,
"Apr 22, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,328,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Mar 10, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,34250,28,73.5,567.8,4,4,4,567.8,4,165,11,20776,
"Jan 13, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1709,3,1.64,0.0,0,0,0,0.0,0,4,0,0,
"Feb 05, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,4079,0,3.27,0.0,0,0,0,0.0,0,1,0,2967,
"Jan 24, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1831,3,4.9,0.0,0,0,0,0.0,0,4,1,0,
"Apr 08, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2067,2,0.68,0.0,0,0,0,0.0,0,1,0,0,
"Mar 28, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2340,4,2.16,0.0,0,0,0,0.0,0,5,0,0,
"Mar 03, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,147607,71,99.27,107.9,1,2,1,107.9,2,93,2,138049,
"Feb 21, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,89327,14,66.33,333.36,2,2,2,333.36,2,64,3,66118,
"Feb 11, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1127,2,4.11,0.0,0,0,0,0.0,0,4,1,0,
"Jan 10, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,83865,33,139.57,1566.45,6,11,4,1404.55,9,174,11,55180,
"Mar 28, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,80824,45,65.34,713.75,5,5,3,233.85,3,168,4,75561,
"Apr 11, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,15329,7,13.39,0.0,0,0,0,0.0,0,19,0,13383,
"Mar 19, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,8538,3,8.33,0.0,0,0,0,0.0,0,12,0,8043,
"Mar 29, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,78787,42,70.43,1702.6,7,8,6,1402.65,7,164,11,73745,
"Jan 17, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1637,1,0.38,0.0,0,0,0,0.0,0,1,0,0,
"Mar 15, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Mar 09, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,7129,0,6.99,109.95,1,1,1,109.95,1,3,1,6800,
"Mar 23, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,3975,13,43.71,0.0,0,0,0,0.0,0,30,2,0,
"Apr 27, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,48714,22,54.61,0.0,0,0,0,0.0,0,21,0,45449,
"Mar 26, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,9266,30,50.31,554.9,2,2,2,554.9,2,70,3,0,
"Jan 14, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,275695,75,212.31,0.0,0,0,0,0.0,0,55,1,188780,
"Jan 01, 2025","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,2526,1,1.74,0.0,0,0,0,0.0,0,12,0,1674,
"Feb 16, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,151562,26,99.93,0.0,0,0,0,0.0,0,28,0,110332,
"Mar 03, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,113510,72,99.79,0.0,0,0,0,0.0,0,87,0,107250,
"Mar 06, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2558,5,10.79,0.0,0,0,0,0.0,0,7,0,0,
"Feb 01, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,83620,46,174.94,3118.6,8,8,7,2898.65,7,263,14,45132,
"Feb 19, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,49316,9,36.56,189.95,1,1,1,189.95,1,40,2,35752,
"Jan 08, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,21423,34,52.96,1159.8,5,5,2,489.9,2,78,3,0,
"Mar 03, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,2117,0,2.02,0.0,0,0,0,0.0,0,5,0,1945,
"Apr 15, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,500,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 01, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,10035,0,7.0,499.95,1,1,1,499.95,1,10,0,7022,
"Apr 11, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,16309,49,76.59,1619.75,4,5,1,549.95,1,120,12,0,
"Mar 12, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,19761,45,103.91,1619.65,5,7,4,1284.7,6,87,7,0,
"Feb 27, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,44194,21,96.08,1080.42,5,6,4,422.44,4,121,10,24131,
"Apr 20, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1072,3,11.14,334.95,1,1,1,334.95,1,6,1,0,
"Feb 09, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,731,1,0.4,0.0,0,0,0,0.0,0,1,0,0,
"Jan 16, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,2248,1,1.36,0.0,0,0,0,0.0,0,16,0,1558,
"Mar 31, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,8272,2,7.92,0.0,0,0,0,0.0,0,9,0,7632,
"Mar 03, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,56827,58,126.94,2199.49,8,12,4,741.84,4,228,13,35097,
"Mar 18, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,78573,30,75.96,1401.55,8,10,7,1306.11,8,129,13,73297,
"Mar 30, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1530,9,13.72,0.0,0,0,0,0.0,0,14,0,0,
"Jan 26, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1671,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 04, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,14836,32,35.11,904.85,3,3,3,904.85,3,58,3,0,
"Jan 18, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1550,2,1.58,0.0,0,0,0,0.0,0,9,1,0,
"Apr 13, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,258,3,1.08,0.0,0,0,0,0.0,0,4,0,0,
