Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Brand store page views,Add to cart,5-second views (video ad),Complete views (video ad),Viewable impressions
"Mar 25, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,22291,136,468.3,815.8,4,4,3,615.85,3,262,8,16,1947,204,4078
"Feb 07, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,4563,12,29.64,399.94,2,2,2,399.94,2,34,6,7,478,145,768
"Jan 03, 2026","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 08, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,3802,16,36.35,348.9,3,3,2,348.9,2,54,19,8,390,127,626
"Mar 14, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,30572,242,775.51,2119.45,11,11,11,2119.45,11,453,14,34,3183,360,6343
"Jan 20, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,105547,298,4845.21,4626.75,20,25,16,2907.15,17,273,380,28,0,0,46304
"Feb 12, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,13018,78,174.82,1356.85,7,7,4,799.8,4,161,2,12,1028,74,2370
"Feb 23, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,117779,345,1770.46,8519.59,46,49,37,6842.5,40,556,473,69,0,0,28726
"Jan 07, 2026","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 28, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,6568,23,79.18,327.42,2,2,1,239.95,1,58,8,5,830,252,1253
"Mar 15, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,6764,35,52.18,419.9,2,2,2,419.9,2,70,0,6,437,86,889
"Mar 02, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,106660,226,1028.89,3546.58,20,22,16,2757.84,16,340,314,33,0,0,25014
"Mar 06, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,10132,50,186.05,119.95,1,1,0,0.0,0,102,17,3,1222,388,1879
"Jan 24, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,64695,514,1686.52,5938.5,26,30,26,5938.5,30,1000,38,60,7317,688,15076
"Jan 16, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,111053,340,4839.21,7431.32,25,29,15,5488.85,18,324,463,45,0,0,48057
"Mar 25, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,3984,11,29.05,0.0,0,0,0,0.0,0,38,0,1,177,39,408
"Mar 05, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,8151,57,218.29,1835.65,7,7,3,947.85,3,116,36,20,1215,241,1994
"Feb 14, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,15652,77,241.31,2273.4,12,12,8,1433.6,8,154,122,16,0,0,5260
"Mar 07, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,22173,179,574.23,2549.4,12,12,11,2359.45,11,353,3,27,2206,166,4620
"Feb 24, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,13483,67,218.89,1301.79,5,5,3,691.89,3,168,23,11,1541,485,2499
"Jan 01, 2026","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,10,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 13, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,12897,56,108.03,0.0,0,0,0,0.0,0,104,0,3,976,66,2224
"Jan 31, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,11218,102,463.01,4718.96,22,24,15,2999.25,15,301,64,32,1771,602,2530
"Jan 01, 2026","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 03, 2026","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 14, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,2811,11,32.28,740.85,3,3,1,199.95,1,41,5,5,275,66,484
"Feb 18, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,54465,134,392.78,3463.7,20,20,16,2773.9,16,247,197,30,0,0,10731
"Jan 31, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,41407,329,890.34,3749.15,15,17,13,3189.25,15,585,35,52,4155,345,9107
"Jan 16, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,95566,462,4861.42,1694.55,9,9,7,1385.65,7,778,19,31,11340,1634,19967
"Jan 28, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,35689,208,628.79,2719.4,12,12,9,2159.55,9,412,2,30,2918,615,6379
"Mar 01, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,3998,14,27.47,0.0,0,0,0,0.0,0,44,0,0,243,38,577
"Feb 13, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,3563,14,40.7,388.9,2,2,1,179.95,1,21,7,2,458,132,721
"Mar 07, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,6238,21,86.67,707.85,3,3,2,479.9,2,85,10,4,776,261,1168
"Mar 14, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,13193,81,354.09,775.7,6,6,5,685.75,5,147,40,14,1898,660,2748
"Mar 01, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,12524,63,201.39,199.95,1,1,0,0.0,0,160,21,9,1253,391,2036
"Jan 12, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,105166,364,2848.72,2215.18,9,9,7,1316.03,7,377,245,19,18369,7084,23611
"Jan 08, 2026","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Mar 16, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,107053,201,562.25,4892.67,29,32,19,3325.12,21,441,311,56,0,0,19871
"Jan 21, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,73695,1314,4508.65,12806.75,62,65,61,12566.8,64,2202,20,158,9268,790,18972
"Jan 07, 2026","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 25, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,56284,414,1695.03,3663.15,17,17,15,3457.25,15,832,17,54,6042,1416,11767
"Jan 03, 2026","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 08, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,6810,33,141.44,0.0,0,0,0,0.0,0,100,77,8,813,230,1224
"Mar 03, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,7995,43,150.76,891.08,5,5,5,891.08,5,130,37,6,949,257,1456
"Feb 21, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,123298,231,1087.41,7579.13,23,27,13,2372.44,14,365,324,49,0,0,28404
"Mar 19, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,71128,111,315.68,4467.1,15,18,9,1667.5,10,216,195,166,0,0,12542
"Mar 02, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,35696,232,852.54,799.75,5,5,5,799.75,5,387,19,12,3226,246,6878
"Mar 07, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,3019,7,11.99,0.0,0,0,0,0.0,0,13,1,0,124,32,316
"Feb 20, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,7433,48,190.34,3179.33,14,16,10,2386.39,12,173,28,19,964,276,1496
"Jan 31, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,33799,208,598.48,2807.4,11,12,10,2567.45,11,423,7,26,3166,635,6770
"Feb 21, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,31479,168,631.59,869.8,4,4,3,669.85,3,324,11,14,2886,267,6262
"Mar 15, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,37337,316,974.28,3995.0,20,20,15,2915.25,15,601,12,51,4143,446,8157
"Jan 05, 2026","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 24, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,4665,12,24.68,0.0,0,0,0,0.0,0,40,0,1,257,49,606
"Mar 22, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,2929,13,29.58,719.85,3,3,2,479.9,2,36,0,3,163,29,384
"Feb 22, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,3179,11,19.96,0.0,0,0,0,0.0,0,25,1,0,161,27,380
"Jan 21, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,39430,476,1638.56,6490.65,25,27,22,5580.85,23,792,2,51,3828,620,8410
"Feb 17, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,14812,87,189.24,1639.6,8,8,7,1439.65,7,220,6,21,1217,77,2817
"Mar 23, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,25885,192,651.25,2459.45,9,11,9,2459.45,11,335,11,54,2566,202,5216
"Jan 01, 2026","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 31, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,20778,75,206.25,239.95,1,1,1,239.95,1,163,0,19,1454,262,3389
"Feb 23, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,7361,55,218.83,1707.59,8,10,7,1507.64,9,128,25,12,938,279,1534
"Mar 21, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,23624,208,685.65,1239.65,7,7,7,1239.65,7,349,5,21,2435,219,5171
"Jan 02, 2026","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 30, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,33766,196,566.09,3356.25,13,15,11,2471.45,11,426,9,34,2866,620,6057
"Jan 12, 2026","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 08, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,4589,14,18.99,239.95,1,1,1,239.95,1,40,0,2,386,68,822
"Mar 23, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,5027,28,44.45,239.95,1,1,1,239.95,1,57,1,6,307,50,662
"Feb 26, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,4170,8,17.31,227.95,1,1,1,227.95,1,51,0,6,224,34,507
"Jan 11, 2026","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Mar 18, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,4170,6,13.34,0.0,0,0,0,0.0,0,27,0,1,174,41,411
"Feb 17, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,9970,70,273.15,2346.5,10,10,7,1604.65,7,257,34,14,1628,489,2255
"Mar 02, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,8634,39,147.79,79.95,1,1,1,79.95,1,57,12,2,1097,331,1602
"Feb 11, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,9645,46,171.53,329.94,2,2,1,89.99,1,130,71,5,1287,369,1959
"Mar 03, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,3500,14,20.59,199.95,1,1,1,199.95,1,32,0,3,258,44,530
"Jan 30, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,11539,60,236.93,3756.65,14,16,12,2719.35,13,191,52,19,1817,570,2650
"Mar 15, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,15223,94,408.48,1409.7,4,6,3,1049.75,5,210,38,9,2109,708,2973
"Feb 01, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,17065,68,202.77,479.9,2,2,2,479.9,2,148,0,8,1166,204,2715
"Feb 22, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,3021,14,23.32,1619.65,3,7,2,1379.7,6,35,0,4,218,34,524
"Jan 11, 2026","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Mar 07, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,9737,77,264.52,2088.74,6,6,3,537.89,3,168,35,10,1119,390,1776
"Mar 07, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,47571,96,266.65,2534.04,11,11,8,2265.14,8,136,172,16,0,0,8965
"Jan 29, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,34458,261,781.64,2109.45,11,11,11,2109.45,11,507,9,37,3169,247,6980
"Jan 01, 2026","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,2,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,1
"Feb 11, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,3426,14,22.46,0.0,0,0,0,0.0,0,61,0,0,265,42,590
"Jan 22, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,26999,117,387.37,2407.45,11,11,11,2407.45,11,249,66,25,4064,1136,6226
"Feb 12, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,16034,66,188.75,7091.45,9,11,5,896.75,5,89,109,10,0,0,4943
"Mar 21, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,64693,113,347.62,1259.69,7,8,7,1259.69,8,174,183,12,0,0,11194
"Feb 17, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,5637,17,38.32,479.9,2,2,2,479.9,2,69,5,5,269,55,634
"Mar 06, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,3368,20,31.09,239.95,1,1,1,239.95,1,47,2,2,224,46,442
"Mar 06, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,3272,8,16.92,239.95,1,1,1,239.95,1,18,0,3,154,27,348
"Mar 23, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,7254,52,251.81,2038.62,6,7,4,1450.72,5,126,21,11,1041,325,1472
"Jan 21, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,158039,215,632.03,3285.05,15,19,12,2435.3,14,351,326,33,0,0,35636
"Feb 06, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,4328,24,36.69,239.95,1,1,1,239.95,1,40,0,8,354,73,789
"Mar 06, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,21467,148,477.07,3213.2,16,16,13,2628.35,13,289,2,30,1916,134,4073
"Feb 09, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,4616,11,17.35,0.0,0,0,0,0.0,0,15,3,1,463,139,802
"Mar 09, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,55488,72,188.59,4266.0,13,19,11,3952.55,17,162,131,32,0,0,9522
"Mar 08, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,2534,11,16.31,0.0,0,0,0,0.0,0,22,0,0,152,32,355
"Jan 02, 2026","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 11, 2026","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 11, 2026","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 26, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,36591,219,808.4,3175.3,14,14,12,2575.4,12,403,1,27,3201,243,6948
"Feb 27, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,12309,86,361.79,1998.9,5,12,5,1998.9,12,179,32,13,1430,431,2278
"Jan 27, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,15087,94,353.09,3601.89,13,22,9,2979.3,14,200,41,17,2500,807,3583
"Feb 18, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,15511,91,198.67,1103.75,5,5,2,439.9,2,234,8,13,1325,92,2935
"Jan 11, 2026","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 17, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,5088,34,94.37,219.94,2,2,2,219.94,2,56,12,3,755,233,1114
"Mar 18, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,13894,72,281.74,1290.8,4,4,3,930.85,3,108,20,11,1975,666,2918
"Jan 14, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,45336,160,1283.99,1965.55,7,9,7,1965.55,9,288,95,17,6336,2299,8962
"Mar 11, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,7251,58,230.9,2495.0,13,14,4,635.45,4,176,39,33,1097,340,1658
"Jan 24, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,93100,150,432.48,709.75,5,5,4,509.8,4,289,246,22,0,0,17469
"Feb 18, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,4850,25,82.53,398.9,2,2,2,398.9,2,76,3,5,837,262,1123
"Mar 04, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,90722,182,824.61,7758.54,23,25,20,7220.74,21,276,298,39,0,0,20314
"Feb 06, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,8248,23,43.79,719.85,3,3,2,479.9,2,76,1,3,399,100,838
"Feb 02, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,26463,132,377.44,4505.44,12,13,8,1769.64,8,283,7,18,2238,447,4757
"Jan 20, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,79067,353,4981.8,3622.8,13,14,10,2843.0,10,699,173,39,16008,5890,20722
"Feb 15, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,2520,9,25.13,0.0,0,0,0,0.0,0,18,2,0,209,54,426
"Jan 10, 2026","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
